price_date,brand,category,description,currency,page,0km,2025,2024,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
08/01/2026,CASE,Tractores Puma,170 - Motor CASE 167CV 6 cil. 6.8 lts. 4x4 CABINADO,u$s,9,132800.0,127500.0,122400.0,117500.0,112800.0,108300.0,104000.0,,,,,,,,,
08/01/2026,CASE,Tractores Puma,170 - Motor CASE 167CV 6 cil. 6.8 lts. 4x4 CABINADO dual,u$s,9,136200.0,130800.0,125500.0,120500.0,115700.0,111100.0,106600.0,,,,,,,,,
08/01/2026,CASE,Tractores Puma,170 - Motor CASE 167CV 6 cil. 6.8 lts. 4x4 CABINADO 3P.,u$s,9,136700.0,131200.0,126000.0,120900.0,116100.0,111500.0,107000.0,,,,,,,,,
08/01/2026,CASE,Tractores Puma,170 - Motor CASE 167CV 6 cil. 6.8 lts. 4x4 CABINADO dual 3P.,u$s,9,140100.0,134500.0,129100.0,124000.0,119000.0,114200.0,109700.0,,,,,,,,,
08/01/2026,CASE,Tractores Puma,180 - 182cv 6.7L 18x6 Full Powershift C/Monit.,u$s,9,,,,,,,,,95000.0,,,,,,,
08/01/2026,CASE,Tractores Puma,185 - Motor CASE 182CV 6 cil. 6.8 lts. 4x4 CABINADO,u$s,9,142100.0,136400.0,131000.0,125700.0,120700.0,115900.0,111200.0,,,,,,,,,
08/01/2026,CASE,Tractores Puma,185 - Motor CASE 182CV 6 cil. 6.8 lts. 4x4 CABINADO dual,u$s,9,145500.0,139700.0,134100.0,128700.0,123600.0,118600.0,113900.0,,,,,,,,,
08/01/2026,CASE,Tractores Puma,185 - Motor CASE 182CV 6 cil. 6.8 lts. 4x4 CABINADO 3P.,u$s,9,146000.0,140200.0,134600.0,129200.0,124000.0,119000.0,114300.0,,,,,,,,,
08/01/2026,CASE,Tractores Puma,185 - Motor CASE 182CV 6 cil. 6.8 lts. 4x4 CABINADO dual 3P.,u$s,9,149400.0,143400.0,137700.0,132200.0,126900.0,121800.0,116900.0,,,,,,,,,
08/01/2026,CASE,Tractores Puma,190 - 190cv Duales Powershift Full,u$s,9,154700.0,148500.0,142600.0,136900.0,131400.0,126100.0,121100.0,,,,,,,,,
08/01/2026,CASE,Tractores Puma,195 - 195cv 6.7L 18x6 Full Powershift C/Monit.,u$s,9,,,,,,,,,100000.0,98000.0,96000.0,,,,,
08/01/2026,CASE,Tractores Puma,200 - 200cv 6.7L 18x6 Full Powershift,u$s,9,163800.0,157200.0,151000.0,144900.0,139100.0,133600.0,128200.0,,,,,,,,,
08/01/2026,CASE,Tractores Puma,210 - 210cv 6.7L 18x6 Full Powershift C/Monit.,u$s,9,,,,,,,,,105000.0,103000.0,100000.0,,,,,
08/01/2026,CASE,Tractores Puma,215 - 213cv 6.7L 18x6 Full Powershift con monitor,u$s,9,172000.0,165100.0,158500.0,152200.0,146100.0,140200.0,134600.0,129200.0,,,,,,,,
08/01/2026,CASE,Tractores Puma,230 - 230cv Dual Powershift,u$s,9,181600.0,174300.0,167400.0,160700.0,154200.0,148100.0,142100.0,136500.0,,,,,,,,
08/01/2026,CASE,Tractores Magnum,235 - 235cv 8.7L 18x4 Full Powershift Full,u$s,10,,,,,,,,,150000.0,,,,,,,
08/01/2026,CASE,Tractores Magnum,260 - 260cv 8.7L 18x4 Full Powershift Full,u$s,10,228800.0,219600.0,210900.0,202400.0,194300.0,186600.0,179100.0,171900.0,165100.0,,,,,,,
08/01/2026,CASE,Tractores Magnum,290 - 290cv 8.7L 18x4 Full Powershift Full,u$s,10,254300.0,244100.0,234400.0,225000.0,216000.0,207300.0,199100.0,191100.0,183400.0,,,,,,,
08/01/2026,CASE,Tractores Magnum,315 - 315cv 8.7L 18x4 Full Powershift Full,u$s,10,275900.0,264900.0,254300.0,244100.0,234300.0,225000.0,216000.0,207300.0,199000.0,,,,,,,
08/01/2026,CASE,Tractores Magnum,340cv 8.7L 18x4 Full Powershift Full,u$s,10,295400.0,283600.0,272200.0,261400.0,250900.0,240900.0,231200.0,222000.0,213100.0,,,,,,,
08/01/2026,CASE,Tractores Magnum,220 - 220cv 8.3L 18x4 Full Powershift,u$s,10,,,,,,,,,107000.0,103500.0,100000.0,97500.0,95000.0,92000.0,89000.0,
08/01/2026,CASE,Tractores Magnum,240 - 240cv 8.3L 18x4 Full Powershift,u$s,10,,,,,,,,,110000.0,106500.0,103000.0,100000.0,97000.0,94000.0,91000.0,
08/01/2026,CASE,Tractores Magnum,270 - 270cv 8.3L 18x4 Full Powershift,u$s,10,,,,,,,,,119000.0,115500.0,112000.0,108500.0,105000.0,101800.0,98500.0,
08/01/2026,CASE,Tractores Magnum,280cv 4x4 c/Piloto,u$s,10,270700.0,259900.0,249500.0,239500.0,229900.0,220700.0,211900.0,,,,,,,,,
08/01/2026,CASE,Tractores Magnum,305cv 9L 18x4 Full Powershift,u$s,10,,,,,,,,,,,120000.0,117000.0,114000.0,110500.0,107000.0,
08/01/2026,CASE,Tractores Magnum,380cv 4x4 c/Piloto,u$s,10,353100.0,339000.0,325400.0,312400.0,299900.0,287900.0,276400.0,,,,,,,,,
08/01/2026,CASE,Tractores Magnum,340cv 4x4 c/Piloto,u$s,10,322800.0,309900.0,297500.0,285600.0,274200.0,263200.0,252700.0,,,,,,,,,
08/01/2026,CASE,Tractores Steiger,450 - 450cv 6Cil. 12.9hs. 6x2 Full Powershift,u$s,10,,,,,,,29000.0,,,,,,,,,
08/01/2026,CASE,Cosechadoras Axial-Flow,2566 260cv 25 pies c/monitor s/carro,u$s,10,,,,,,,,,190000.0,,,,,,,
08/01/2026,CASE,Cosechadoras Axial-Flow,2688 284cv 10.200L 30 pies c/monitor SPECIAL S/Carrro,u$s,10,,,,,,,,,170000.0,167000.0,165000.0,160000.0,155000.0,150000.0,145000.0,
08/01/2026,CASE,Cosechadoras Axial-Flow,2688 284cv 10.200L 30 pies c/monitor FULL 4X2 S/Carrro,u$s,10,,,,,,,,,175000.0,170600.0,166400.0,162200.0,158100.0,154200.0,,
08/01/2026,CASE,Cosechadoras Axial-Flow,2688 284cv 10.200L 30 pies c/monitor FULL 4X4 S/Carrro,u$s,10,,,,,,,,,180000.0,,,,,,,
08/01/2026,CASE,Cosechadoras Axial-Flow,2688 284cv 10.200L 30 pies c/monitor FULL 4X2 S/Carrro Dual,u$s,10,,,,,,,,,185000.0,,,,,,,
08/01/2026,CASE,Cosechadoras Axial-Flow,2688 284cv 10.200L 30 pies c/monitor FULL 4X4 S/Carro Dual,u$s,10,,,,,,,,,190000.0,,,,,,,
08/01/2026,CASE,Cosechadoras Axial-Flow,2388 284cv 10.200L 30 pies c/monitor STD.,u$s,10,,,,,,,,,,,,,180000.0,175000.0,170000.0,165000.0
08/01/2026,CASE,Cosechadoras Axial-Flow,2799 315cv 10.200L 35 pies c/monitor FULL 4X2 S/Carro,u$s,11,,,,,,,,,250000.0,245000.0,240000.0,,,,,
08/01/2026,CASE,Cosechadoras Axial-Flow,2799 315cv 10.200L 35 pies c/monitor FULL 4X4 S/Carro,u$s,11,,,,,,,,,255000.0,250000.0,245000.0,,,,,
08/01/2026,CASE,Cosechadoras Axial-Flow,2799 315cv 10.200L 35 pies c/monitor FULL 4X2 S/Carro Dual,u$s,11,,,,,,,,,260000.0,255000.0,250000.0,,,,,
08/01/2026,CASE,Cosechadoras Axial-Flow,2799 315cv 10.200L 35 pies c/monitor FULL 4x4 S/Carro Dual,u$s,11,,,,,,,,,265000.0,260000.0,255000.0,250000.0,245000.0,,,
08/01/2026,CASE,Cosechadoras Axial-Flow,2399 315cv 10.200L 35 pies c/monitor Full 4x2 S/Carro,u$s,11,,,,,,,,,,,,,,,210000.0,
08/01/2026,CASE,Cosechadoras Axial-Flow,2399 315cv 10.200L 35 pies c/monitor FULL 4x4 S/Carro,u$s,11,,,,,,,,,,,,,,,220000.0,
08/01/2026,CASE,Cosechadoras Axial-Flow,4130 4x2 253cv 25 pies c/Plataforma,u$s,11,304600.0,292400.0,280700.0,269500.0,258700.0,248400.0,238400.0,228900.0,,,,,,,,
08/01/2026,CASE,Cosechadoras Axial-Flow,5130 4x2 272cv 30 pies c/plataforma,u$s,11,377000.0,361900.0,347400.0,333500.0,320200.0,307400.0,295100.0,283300.0,,,,,,,,
08/01/2026,CASE,Cosechadoras Axial-Flow,6130 4x2 326cv 35 pies c/plataforma,u$s,11,448000.0,430100.0,412900.0,396400.0,380500.0,365300.0,350700.0,336600.0,,,,,,,,
08/01/2026,CASE,Cosechadoras Axial-Flow,6130 4x2 326cv 35 pies c/plataforma Draper,u$s,11,505600.0,485400.0,466000.0,447300.0,429400.0,412300.0,395800.0,379900.0,,,,,,,,
08/01/2026,CASE,Cosechadoras Axial-Flow,7088 345cv 35 pies c/monitor 4X2 S/Carro,u$s,11,,,,,,,,,,,,,,,230000.0,
08/01/2026,CASE,Cosechadoras Axial-Flow,7088 345cv 35 pies c/monitor 4X2 S/Carro Dual,u$s,11,,,,,,,,,,,,,,,235000.0,
08/01/2026,CASE,Cosechadoras Axial-Flow,7088 345cv 35 pies c/monitor 4X4 S/Carro Dual,u$s,11,,,,,,,,,,,,,,,240000.0,
08/01/2026,CASE,Cosechadoras Axial-Flow,7088 345cv 35 pies c/monitor 4X4 S/Carro Dual Full,u$s,11,,,,,,,,,,,,,,,245000.0,
08/01/2026,CASE,Cosechadoras Axial-Flow,7130 4x2 378cv 35 pies c/plataforma,u$s,11,472300.0,453400.0,435300.0,417900.0,401100.0,385100.0,369700.0,354900.0,,,,,,,,
08/01/2026,CASE,Cosechadoras Axial-Flow,7130 4x2 378cv 35 pies c/plataforma Draper,u$s,11,529900.0,508700.0,488400.0,468800.0,450100.0,432100.0,414800.0,398200.0,,,,,,,,
08/01/2026,CASE,Cosechadoras Axial-Flow,7230 4x2 C/Plataforma Draper,u$s,11,557700.0,535400.0,514000.0,493400.0,473700.0,454700.0,436500.0,419100.0,402300.0,,,,,,,
08/01/2026,CASE,Cosechadoras Axial-Flow,7230 4x4 C/Plataforma Draper,u$s,11,577300.0,554200.0,532000.0,510800.0,490300.0,470700.0,451900.0,433800.0,416500.0,,,,,,,
08/01/2026,CASE,Cosechadoras Axial-Flow,7230 4x4 C/Plataforma Draper dual,u$s,12,588700.0,565200.0,542500.0,520800.0,500000.0,480000.0,460800.0,442400.0,424700.0,,,,,,,
08/01/2026,CASE,Cosechadoras Axial-Flow,7230 4x4 C/Plataforma Draper Full,u$s,12,600400.0,576400.0,553300.0,531200.0,509900.0,489600.0,470000.0,451200.0,433100.0,,,,,,,
08/01/2026,CASE,Cosechadoras Axial-Flow,8120 325cv 35 pies c/monitor 4X2 S/Carro Dual,u$s,12,,,,,,,,,,,310000.0,,,,,
08/01/2026,CASE,Cosechadoras Axial-Flow,8120 325cv 35 pies c/monitor 4X4 S/Carro,u$s,12,,,,,,,,,,,320000.0,,,,,
08/01/2026,CASE,Cosechadoras Axial-Flow,8120 325cv 35 pies c/monitor 4X4 S/Carro Dual,u$s,12,,,,,,,,,,,330000.0,,,,,
08/01/2026,CASE,Cosechadoras Axial-Flow,8010 325cv 35 pies c/monitor 4X4 S/Carro,u$s,12,,,,,,,,,,,300000.0,295000.0,290000.0,,,
08/01/2026,CASE,Cosechadoras Axial-Flow,8010 325cv 35 pies c/monitor 4X4 S/Carro Dual,u$s,12,,,,,,,,,,,305000.0,300000.0,295000.0,,,
08/01/2026,CASE,Cosechadoras Axial-Flow,8230 455cv 40 pies c/monitor 4x2 c/carro Draper,u$s,12,644100.0,618300.0,593600.0,569900.0,547100.0,525200.0,504200.0,484000.0,464600.0,,,,,,,
08/01/2026,CASE,Cosechadoras Axial-Flow,8230 455cv 40 pies c/monitor 4x4 c/carro Draper,u$s,12,652300.0,626200.0,601200.0,577100.0,554000.0,531900.0,510600.0,490200.0,470600.0,,,,,,,
08/01/2026,CASE,Cosechadoras Axial-Flow,8230 455cv 40 pies c/monitor 4x4 c/carro Dual Draper,u$s,12,663700.0,637200.0,611700.0,587200.0,563700.0,541200.0,519500.0,498700.0,,,,,,,,
08/01/2026,CASE,Cosechadoras Axial-Flow,8230 455cv 40 pies c/monitor 4x4 c/carro Dual Full,u$s,12,675400.0,648400.0,622400.0,597600.0,573600.0,550700.0,528700.0,507500.0,,,,,,,,
08/01/2026,CASE,Cosechadoras Axial-Flow,9230 4x4 c/Carro Full Draper 45 pies,u$s,12,739500.0,709900.0,681500.0,654300.0,628100.0,603000.0,578800.0,555700.0,533500.0,512100.0,491600.0,,,,,
08/01/2026,CASE,Cabezales,Drapper 2162 de lona de 35 pies de ancho s/carro,u$s,12,127600.0,122500.0,117600.0,112900.0,108400.0,104000.0,99900.0,95900.0,92000.0,88400.0,84800.0,,,,,
08/01/2026,CASE,Cabezales,Drapper 2162 de lona de 40 pies de ancho s/carro,u$s,12,133200.0,127900.0,122800.0,117800.0,113100.0,108600.0,104300.0,100100.0,96100.0,92200.0,88600.0,,,,,
08/01/2026,CASE,Cabezales,Drapper 2162 de lona de 45 pies de ancho s/carro,u$s,12,145500.0,139700.0,134100.0,128700.0,123600.0,118600.0,113900.0,109300.0,105000.0,100800.0,,,,,,
08/01/2026,CASE,Cabezales,DE DISCO RD AG3,u$s,12,53830.0,51700.0,49600.0,47600.0,45700.0,43900.0,,,,,,,,,,
08/01/2026,CASE,Cabezales,DRAPPER DH3 25 pies,u$s,12,90600.0,87000.0,83500.0,80200.0,77000.0,73900.0,,,,,,,,,,
08/01/2026,CASE,Cabezales,DRAPPER DH3 30 pies,u$s,13,96960.0,93100.0,89400.0,85800.0,82400.0,79100.0,,,,,,,,,,
08/01/2026,CASE,Cabezales > PULVERIZADOR,Patriot 250 4WD Hydro C/Piloto,u$s,13,229200.0,220000.0,211200.0,202800.0,194700.0,186900.0,179400.0,,,,,,,,,
08/01/2026,CASE,Cabezales > PULVERIZADOR,Patriot 350 30mts.4WD Hydro C/Piloto,u$s,13,255100.0,244900.0,235100.0,225700.0,216700.0,208000.0,199700.0,,,,,,,,,
08/01/2026,CASE,Cabezales > PULVERIZADOR,Patriot 350 36mts.4WD Hydro C/Piloto,u$s,13,266600.0,255900.0,245700.0,235900.0,226400.0,217400.0,208700.0,,,,,,,,,
08/01/2026,CASE,Cabezales > PULVERIZADOR,Patriot 333036 mts. 4WD Hydro C/Piloto,u$s,13,345000.0,331200.0,318000.0,305200.0,293000.0,281300.0,270100.0,,,,,,,,,
08/01/2026,CASE,SEGADORA,Windrower WD C/Piloto,u$s,13,121600.0,116700.0,112100.0,107600.0,103300.0,99100.0,95200.0,,,,,,,,,
08/01/2026,CHALLENGER,Cosechadoras Serie C,C660 - 4x2 FIELDSTAR - Plataforma 30'',u$s,13,,,,,,,,,,,150000.0,145500.0,141100.0,136900.0,132800.0,128800.0
08/01/2026,CHALLENGER,Cosechadoras Serie C,C660 - 4x4 FIELDSTAR - Plataforma 30'',u$s,13,,,,,,,,,,,160000.0,155200.0,150500.0,146000.0,141600.0,137400.0
08/01/2026,CHALLENGER,Cosechadoras Serie C,C670 - 4x2 FIELDSTAR - Plataforma 30'',u$s,13,,,,,,,,,,,180000.0,174600.0,169400.0,164300.0,159400.0,154600.0
08/01/2026,CHALLENGER,Cosechadoras Serie C,C670 - 4x4 FIELDSTAR - Plataforma 30'',u$s,13,,,,,,,,,,,180000.0,174600.0,169400.0,164300.0,159400.0,154600.0
08/01/2026,CHALLENGER,Cosechadoras Serie C,C680 - 4x4 FIELDSTAR - Plataforma 35'',u$s,13,,,,,,,,,,,180000.0,174600.0,169400.0,164300.0,159400.0,154600.0
08/01/2026,CHALLENGER,Cosechadoras Serie C,C680 - 4x4 FIELDSTAR - Plataforma 35'' Drapper,u$s,14,,,,,,,,,,,180000.0,174600.0,169400.0,164300.0,159400.0,154600.0
08/01/2026,CHALLENGER,Cosechadoras Serie C,C680 - 4x4 FIELDSTAR - Plataforma 40'' Drapper,u$s,14,,,,,,,,,,,180000.0,174600.0,169400.0,164300.0,159400.0,154600.0
08/01/2026,CHALLENGER,Cosechadoras Axial,"350/380 HP - 520C 4X2 Fieldstar c/piloto plataforma 30"" draper",u$s,14,511206.0,490800.0,471100.0,452300.0,434200.0,416800.0,400200.0,384100.0,,,,,,,,
08/01/2026,CHALLENGER,Cosechadoras Axial,"350/380 HP - 520C 4X2 Fieldstar c/piloto plataforma 35"" draper",u$s,14,521023.0,500200.0,480200.0,461000.0,442500.0,424800.0,407800.0,391500.0,,,,,,,,
08/01/2026,CHALLENGER,Cosechadoras Axial,"410/450 HP - 540C 4X4 Fieldstar c/piloto plataforma 35"" draper",u$s,14,648415.0,622500.0,597600.0,573700.0,550700.0,528700.0,507600.0,487300.0,,,,,,,,
08/01/2026,CHALLENGER,Cosechadoras Axial,"410/450 HP - 540C 4X4 Fieldstar c/piloto plataforma 40"" draper",u$s,14,658356.0,632000.0,606700.0,582500.0,559200.0,536800.0,515300.0,494700.0,,,,,,,,
08/01/2026,CHALLENGER,Cosechadoras Axial,"470/510 HP - 560C 4X4 Fieldstar c/piloto plataforma 40"" draper",u$s,14,746950.0,717100.0,688400.0,660900.0,634400.0,609000.0,584700.0,561300.0,,,,,,,,
08/01/2026,CHALLENGER,Cosechadoras Axial,"470/510 HP - 560C 4X4 Fieldstar c/piloto plataforma 45"" draper",u$s,14,783125.0,751800.0,721700.0,692900.0,665100.0,638500.0,613000.0,588500.0,,,,,,,,
08/01/2026,CHALLENGER,Tractores MT,MT 540 - Cabina S/3P - Rod. 24.5x32R1,u$s,14,,,,,,,,,70000.0,67900.0,65900.0,63900.0,62000.0,,,
08/01/2026,CHALLENGER,Tractores MT,MT 560 - Cabina S/3P - Rod. 24.5x32R1,u$s,14,,,,,,,,,75000.0,72800.0,70600.0,68500.0,66400.0,,,
08/01/2026,CHALLENGER,Tractores MT,MT 560 - Cabina S/3P - Rod. 20.8x38R1 DUAL,u$s,14,,,,,,,,,75000.0,72800.0,70600.0,68500.0,66400.0,,,
08/01/2026,CHALLENGER,Tractores MT,MT 570 - Cabina S/3P - Rod. 20.8x38R1 DUAL,u$s,14,,,,,,,,,80000.0,77600.0,75300.0,73000.0,70800.0,,,
08/01/2026,CHALLENGER,Tractores MT,MT 590 - Cabina S/3P - Rod. 20.8x42R1 DUAL,u$s,14,,,,,,,,,85000.0,82500.0,80000.0,77600.0,75300.0,,,
08/01/2026,CHALLENGER,Tractores MT,MT 545 B - Cabina C/3P - Rod. 600/65 R38 R1,u$s,14,,,,,,,,,70000.0,67900.0,65900.0,63900.0,62000.0,,,
08/01/2026,CHALLENGER,Tractores MT,MT 555 B - Cabina C/3P - Rod. 650/65 R38 R1,u$s,15,,,,,,,,,75000.0,72800.0,70600.0,68500.0,66400.0,,,
08/01/2026,CHALLENGER,Tractores MT,MT 565 B - Cabina C/3P - Rod. 650/65 R38 R1,u$s,15,,,,,,,,,75000.0,72800.0,70600.0,68500.0,66400.0,,,
08/01/2026,CHALLENGER,Tractores MT,MT 575 B - Cabina C/3P - Rod. 650/75 R38 R1,u$s,15,,,,,,,,,80000.0,77600.0,75300.0,73000.0,70800.0,,,
08/01/2026,CHALLENGER,Tractores MT,MT765 C - Oruga,u$s,15,,,,,,,,,273400.0,258200.0,243000.0,227800.0,212600.0,,,
08/01/2026,CHALLENGER,Tractores MT,MT845 C - Oruga,u$s,15,,,,,,,,,320800.0,303000.0,285100.0,267300.0,249500.0,,,
08/01/2026,CLAAS,,Cosechadora Mega 204,u$s,15,,,,,,,,,,,,,,,70000.0,66900.0
08/01/2026,CLAAS,,218,u$s,15,,,,,,,,,,,,,,,75000.0,71600.0
08/01/2026,CLAAS,,350,u$s,15,,,,,,,160000.0,,,,124000.0,112800.0,101700.0,92500.0,83400.0,
08/01/2026,CLAAS,,370,u$s,15,,,,,,,184000.0,,,,142600.0,129800.0,116900.0,106400.0,95900.0,
08/01/2026,CLAAS,,Cosechadora Medion 310,u$s,15,,,,,,,96000.0,,,,74400.0,67700.0,61000.0,55500.0,50000.0,
08/01/2026,CLAAS,,330,u$s,15,,,,,,,120000.0,,,,,,70000.0,63700.0,57400.0,
08/01/2026,CLAAS,,340,u$s,15,,,,,,,,,,,,,80000.0,72800.0,65600.0,
08/01/2026,CLAAS,,Cosechadora Tucano 320,u$s,15,,,,,,,240000.0,220000.0,210000.0,,,,,,,
08/01/2026,CLAAS,,430,u$s,15,,,,,,,,,250000.0,,,,,,,
08/01/2026,CLAAS,,460,u$s,15,386198.0,370800.0,355900.0,341700.0,328000.0,314900.0,302300.0,290200.0,278600.0,,,,,,,
08/01/2026,CLAAS,,470 10.5 mts. Plataformado,u$s,15,,,,,,,,,310000.0,,,,,,,
08/01/2026,CLAAS,,560,u$s,15,428000.0,410900.0,394400.0,378700.0,363500.0,349000.0,335000.0,,,,,,,,,
08/01/2026,CLAAS,,570,u$s,15,496000.0,476200.0,457100.0,438800.0,421300.0,404400.0,388200.0,,,,,,,,,
08/01/2026,CLAAS,,Cosechadora Lexion 570,u$s,15,,,,,,,250000.0,240000.0,230000.0,215000.0,200000.0,185000.0,170000.0,157500.0,145000.0,
08/01/2026,CLAAS,,580,u$s,15,,,,,,,290300.0,279200.0,268000.0,249000.0,230000.0,215000.0,200000.0,,160000.0,
08/01/2026,CLAAS,,600,u$s,15,,,,,,,260000.0,250000.0,240000.0,220000.0,200000.0,190000.0,180000.0,,,
08/01/2026,CLAAS,,740,u$s,15,,,,,,,303300.0,291700.0,280000.0,,,,,,,
08/01/2026,CLAAS,,750 Terra Trac,u$s,15,,,,,,,,,450000.0,,,,,,,
08/01/2026,CLAAS,,750 10.5 mts. Oruga,u$s,15,,,,,,,,,447000.0,,,,,,,
08/01/2026,CLAAS,,750 Arroz 7.5mts. pla. 3ra. Gen.,u$s,15,,,,,,,600000.0,575000.0,550000.0,,,,,,,
08/01/2026,CLAAS,,760 con duales,u$s,15,605000.0,580800.0,557600.0,535300.0,513900.0,493300.0,473600.0,,,,,,,,,
08/01/2026,CLAAS,,760 con oruga,u$s,15,722670.0,693800.0,666000.0,639400.0,613800.0,589200.0,565700.0,,,,,,,,,
08/01/2026,CLAAS,,760 12 mts. Oruga,u$s,15,,,,,,,,,570000.0,,,,,,,
08/01/2026,CLAAS,,780,u$s,15,,,,,,,,,620000.0,,,,,,,
08/01/2026,CLAAS,,780 13.5 mts. Oruga,u$s,15,845000.0,811200.0,778800.0,747600.0,717700.0,689000.0,661400.0,635000.0,609600.0,,,,,,,
08/01/2026,CLAAS,,Picadora Jaguar 870 - RU 450,u$s,15,,,,,,,360000.0,350000.0,340000.0,315000.0,290000.0,275000.0,260000.0,,,
08/01/2026,CLAAS,,930 - RU 450,u$s,15,,,,,,,,,410000.0,,,,,,,
08/01/2026,CLAAS,,940 - RU 450,u$s,15,573500.0,550600.0,528500.0,507400.0,487100.0,467600.0,448900.0,431000.0,413700.0,,,,,,,
08/01/2026,CLAAS,,930 - Orbis 460,u$s,15,,,,,,,,,450000.0,,,,,,,
08/01/2026,CLAAS,,940 - Orbis 600,u$s,15,646000.0,620200.0,595400.0,571500.0,548700.0,526700.0,505700.0,485400.0,466000.0,,,,,,,
08/01/2026,CLAAS,,950 - Orbis 600,u$s,16,706000.0,677800.0,650700.0,624600.0,599600.0,575700.0,552600.0,530500.0,509300.0,,,,,,,
08/01/2026,CLAAS,,960 - Orbis 750,u$s,16,828000.0,794900.0,763100.0,732600.0,703300.0,675100.0,648100.0,622200.0,597300.0,,,,,,,
08/01/2026,CLAAS,,980 - Orbis 900,u$s,16,1026000.0,985000.0,945600.0,907700.0,871400.0,836600.0,803100.0,771000.0,740100.0,,,,,,,
08/01/2026,DON ROQUE,COSECHADORAS DR,"550 250HP Axial mix 4x2 30"" (30.5x32/169x24)",u$s,16,269459.0,258700.0,248300.0,238400.0,228900.0,219700.0,210900.0,,,,,,,,,
08/01/2026,DON ROQUE,COSECHADORAS DR,"550 250HP Axial mix 4x4 30"" (30.5x32/169x24)",u$s,16,297531.0,285600.0,274200.0,263200.0,252700.0,242600.0,232900.0,,,,,,,,,
08/01/2026,DON ROQUE,COSECHADORAS DR,"550 250HP Axial mix 4 x 2 Flexi Drap 30"" (30.5x32/169x24)",u$s,16,301070.0,289000.0,277500.0,266400.0,255700.0,245500.0,235700.0,,,,,,,,,
08/01/2026,DON ROQUE,COSECHADORAS DR,"550 250HP Axial mix 4 x 4 Flexi Drap 30"" (30.5x32/169x24)",u$s,16,329142.0,316000.0,303300.0,291200.0,279600.0,268400.0,257600.0,,,,,,,,,
08/01/2026,DON ROQUE,COSECHADORAS DR,"550 250HP Axial mix 4x2 30"" Duales (520/85xR38)",u$s,16,279502.0,268300.0,257600.0,247300.0,237400.0,227900.0,218800.0,,,,,,,,,
08/01/2026,DON ROQUE,COSECHADORAS DR,"550 250HP Axial mix4x4 30"" Duales (520/85xR38)",u$s,16,307574.0,295300.0,283500.0,272100.0,261200.0,250800.0,240800.0,,,,,,,,,
08/01/2026,DON ROQUE,COSECHADORAS DR,COSECHADORAS RV170 350HP - Electro 4x2 30'' (800/65-R32 / 16.9R24),u$s,16,,,,,,,,,,,,,,,129600.0,123100.0
08/01/2026,DON ROQUE,COSECHADORAS DR,350HP - Electro 4x4 30'' (800/65-R32 / 16.9R24),u$s,16,,,,,,,,,,,,,,,145800.0,138500.0
08/01/2026,DON ROQUE,COSECHADORAS DR,350HP - Electro 4x2 30'' (1050/50-R32 / 19.5R24),u$s,16,,,,,,,,,,,,,,,131500.0,125000.0
08/01/2026,DON ROQUE,COSECHADORAS DR,350HP - Electro 4x4 30'' (1050/50-R32 / 19.5R24),u$s,16,,,,,,,,,,,,,,,147800.0,140400.0
08/01/2026,DON ROQUE,COSECHADORAS DR,350HP - Electro 4x2 30'' (Duales 20.8R38 / 19.5R24),u$s,16,,,,,,,,,,,,,,,105000.0,99700.0
08/01/2026,DON ROQUE,COSECHADORAS DR,350HP - Electro 4x4 30'' (Duales 20.8R38 / 19.5R24),u$s,16,,,,,,,,,,,,,,,109400.0,103900.0
08/01/2026,DON ROQUE,COSECHADORAS DR,COSECHADORAS RV150 250HP - Electro 4x2 28'' (30.5R32 / 16.9R24),u$s,16,246843.0,237000.0,227500.0,218400.0,209700.0,201300.0,193200.0,185500.0,178100.0,170900.0,164100.0,157500.0,151200.0,145200.0,129600.0,123100.0
08/01/2026,DON ROQUE,COSECHADORAS DR,250HP - Electro 4x4 28'' (30.5R32 / 16.9R24),u$s,16,277854.0,266700.0,256100.0,245800.0,236000.0,226600.0,217500.0,,200100.0,190100.0,180000.0,171000.0,162000.0,153900.0,145800.0,138500.0
08/01/2026,DON ROQUE,COSECHADORAS DR,250HP - Electro 4x2 28'' (800/65R32 / 16.9R24),u$s,16,250585.0,240600.0,230900.0,221700.0,212800.0,204300.0,196100.0,,180400.0,171400.0,162400.0,154300.0,146100.0,138800.0,131500.0,125000.0
08/01/2026,DON ROQUE,COSECHADORAS DR,250HP - Electro 4x4 28'' (800/65R32 / 16.9R24),u$s,17,281605.0,270300.0,259500.0,249100.0,239200.0,229600.0,220400.0,,202800.0,192600.0,182500.0,173400.0,164200.0,156000.0,147800.0,140400.0
08/01/2026,DON ROQUE,COSECHADORAS DR,235HP - Mecánica 4x2 28'' (30.5R32 / 16.9R24),u$s,17,,,,,,,,,144000.0,136800.0,129600.0,123100.0,116600.0,110800.0,105000.0,99700.0
08/01/2026,DON ROQUE,COSECHADORAS DR,235HP - Mecanica 4x2 28'' (800/65R32 / 16.9R24),u$s,17,,,,,,,,,150000.0,142500.0,135000.0,128300.0,121500.0,115400.0,109400.0,103900.0
